"","date","air_temp_min","pressure_min","solar_min","dewpoint_min","humidity_min","wind_10m_min","wind_2m_min","wbgt_min","hi_min","air_temp_max","pressure_max","solar_max","dewpoint_max","humidity_max","wind_10m_max","wind_2m_max","wbgt_max","hi_max","air_temp_mean","pressure_mean","solar_mean","dewpoint_mean","humidity_mean","wind_10m_mean","wind_2m_mean","wbgt_mean","hi_mean","air_temp_var","pressure_var","solar_var","dewpoint_var","humidity_var","wind_10m_var","wind_2m_var","wbgt_var","hi_var"
"41",2005-06-15,72.3,1003.2,0,59.8,33.9,1.56,1.06463834732504,70.3,73.5,92.8,1010.3,969,71.6,90.6,3.13,2.77864131416612,85.68,93.5,82.5092592592593,1007.29722222222,332.509259259259,67.5805555555555,63.9652777777778,2.29125,1.87129717136634,78.3283796296296,84.3916666666667,45.0520068906115,2.89766666666667,134761.599913867,12.0003643410853,362.866370155039,0.132423081395349,0.170290873394833,27.2051438738157,45.1491395348837
"42",2005-06-16,69.1,1003,0,53.4,32.1,1.37,1.03047882815953,63.7,69.3,87.2,1009,969,66.9,76,4,3.57381519506897,79.16,87.5,79.3009259259259,1005.92175925926,287.490740740741,59.5601851851852,52.4972222222222,2.47282407407407,1.9999131879835,72.8774074074074,79.2305555555556,31.2830689061154,1.85054758828597,106040.558053402,10.403616709733,149.088550387597,0.487494778208441,0.545239305247931,24.9706081309216,28.7807364341085
"43",2005-06-17,66.2,1003.8,0,44.8,26,0.06,0.446726899383621,60.14,65.5,83.5,1011.5,988,62.4,67.8,2.81,2.20729723495126,80.08,81.4,74.5041666666667,1008.0837962963,305.949074074074,53.2921296296296,49.499537037037,1.70388888888889,1.35772335439147,69.7088888888889,73.8615740740741,31.3224476744186,2.3608990094746,125301.062510767,18.4037982342808,165.817162575366,0.390195968992248,0.207830158594244,48.5587764341085,29.7393072782084
"44",2005-06-18,61.1,1006.6,0,47.1,29.8,0.11,0.284662659712577,57.09,60.5,83,1014,948,66,80.4,2.86,2.24657298646285,83.01,81.2,72.9189814814815,1011.02638888889,254.00462962963,53.6662037037037,52.8356481481481,1.50050925925926,1.18000264982017,68.6334722222222,72.3078703703704,45.5934519810508,2.57153294573643,90172.0883505599,16.0709920327304,185.457095391904,0.374131367355728,0.209582877063194,64.4704785852713,45.8930075366064
"45",2005-06-19,62.8,1011.3,0,54.3,42.1,0.92,0.660417370533178,60.62,63,81,1019.9,796,61.6,91.6,3.44,2.9286093334715,77.46,81.1,72.3027777777778,1015.72361111111,283.837962962963,57.5796296296296,61.8282407407407,2.09384259259259,1.65341928286515,68.7092592592593,72.2185185185185,32.2852945736434,3.17213759689922,96605.5875753661,4.25828079242033,239.280268518519,0.36888051464255,0.458354390434586,33.6784515417743,32.1577019810508
"46",2005-06-20,63,1017.8,0,52.9,41.4,1.79,1.09879786649055,60.03,62.9,78.6,1024.4,949,62.4,83,3.61,3.22536821354974,75.14,78.1,69.2037037037037,1020.92453703704,235.824074074074,57.4148148148148,67.7708333333333,2.51851851851852,2.06905634480127,66.1582407407407,69.0083333333333,20.9377536606374,1.75916257536606,90959.8293712317,6.14880275624462,197.747191860465,0.198667562446167,0.237926620645376,19.7075792161929,19.4603953488372
"47",2005-06-21,59.1,1015.3,0,55,41.5,0.61,0.489619774705632,56.9,58.9,83.2,1023.5,947,61.2,92.4,2.36,2.02814012320164,79.97,82.7,70.5282407407407,1020.3912037037,304.74537037037,56.9314814814815,64.7986111111111,1.44712962962963,1.09690347418349,68.3497685185185,70.3587962962963,69.7642685185185,4.04229435831179,115377.706955211,0.9349112833764,306.311207364341,0.22582428079242,0.214662291145756,73.335738085702,70.7821548234281
"48",2005-06-22,65.2,1012.1,0,52.7,30.1,0.74,0.581281122371506,63.55,65.8,88.4,1019.5,813,65.1,92.6,3.03,2.6892959342894,80.79,86.6,76.2185185185185,1016.03240740741,278.398148148148,60.1240740740741,61.4375,2.13435185185185,1.73378319896061,71.7437037037037,76.0708333333333,67.3236554694229,2.89894487510766,93344.9384151593,10.4617433247201,415.123470930233,0.17983120585702,0.216274065496293,43.9264662187769,57.3604011627907
"49",2005-06-23,66.7,1013.5,0,58.3,40.1,0.05,0.387141217209104,64.92,67.4,85.5,1022,821,67.2,92,2.64,2.24753739545487,82.3,85.3,76.0949074074074,1017.89351851852,290.865740740741,63.5115740740741,67.7805555555556,1.77393518518519,1.36942910236689,73.3549074074074,76.6337962962963,40.0589041774332,3.71577174849267,102729.809797588,5.94967937123169,319.798131782946,0.238532814384152,0.252878699819628,35.1622985960379,37.484201335056
"50",2005-06-24,65.1,1017.7,0,55.2,32.9,0.75,0.670090349075432,63.75,65.8,88.1,1024.2,954,65.2,95.6,2.19,1.95666381930026,82.72,86.5,77.0949074074074,1020.75601851852,312.717592592593,61.2296296296296,61.8800925925926,1.58412037037037,1.22397465511244,73.6175925925926,77.112037037037,56.6156483634798,2.14387058570197,120930.696619294,9.58125753660637,427.629508828596,0.148422478466839,0.119448176263636,44.2991941774333,47.2672962962963
"51",2005-06-25,65.6,1016.2,0,54.4,33.2,0.74,0.661155811087759,64.12,66.3,86.8,1022.4,898,66.4,96.3,2.44,2.18002726899207,81.14,85.1,77.212962962963,1019.73935185185,283.708333333333,60.4375,59.9685185185185,1.78361111111111,1.40394166613316,72.8623148148148,77.1287037037037,50.6282032730405,1.78342097329888,98662.6075581395,12.9785406976744,433.453422911283,0.184529224806202,0.203856739905764,35.4911397329888,41.8479164513351
"52",2005-06-26,70.9,1016.5,0,61.3,50.1,1.02,0.8012253308364,69.07,72,85.4,1020.6,710,70.9,92.2,3.37,2.86901553889504,84.38,89.8,77.6986111111111,1018.31759259259,217.916666666667,67.9768518518518,73.275462962963,2.22444444444444,1.70598121520766,75.1231018518519,79.6476851851852,24.8151143410853,0.956154177433253,67312.876744186,3.75527562446167,163.439627691645,0.361343875968992,0.452551717693821,29.0282028919035,37.7139481050818
"53",2005-06-27,70.5,1017,0,67.2,48.6,0.23,0.284662659712577,69.21,71.8,90.8,1023.4,778,73.7,97.6,2.67,2.27307759313049,91.32,96.2,79.4023148148148,1020.04814814815,253.49537037037,69.6990740740741,74.3027777777778,1.04597222222222,0.794001455769211,78.6675,82.0087962962963,42.7721341515935,2.01506632213608,82497.2278854436,1.00316192937123,258.380085271318,0.298738585271318,0.21367814608669,58.0460234883721,63.8147594745909
